CC,Source,Target
IE,61194,6939
IE,13237,61194
IE,14537,61194
IE,13237,61314
IE,5400,62017
IE,62017,8903
IE,12541,62017
IE,3257,62168
IE,174,62455
IE,62455,6939
IE,13237,62455
IE,43531,62455
IE,174,197853
IE,197853,4436
IE,197853,6939
IE,13237,197853
IE,197853,43531
IE,197953,8220
IE,198260,5580
IE,198260,8455
IE,174,198301
IE,198301,3257
IE,198301,3356
IE,198301,3549
IE,174,198988
IE,198988,5580
IE,198988,6939
IE,13237,198988
IE,198988,41811
IE,198988,43531
IE,198988,60632
IE,198993,3257
IE,198993,3356
IE,198993,8928
IE,1273,199027
IE,199027,8220
IE,174,199203
IE,199203,3257
IE,199203,3356
IE,199203,3549
IE,174,199256
IE,199256,2110
IE,199256,6939
IE,13237,199256
IE,199256,43531
IE,199336,8220
IE,15830,199336
IE,174,199346
IE,199373,6461
IE,199373,25577
IE,199373,46887
IE,200005,3549
IE,13237,200005
IE,174,200046
IE,174,200174
IE,174,201607
IE,1273,202148
IE,15169,2128
IE,2128,22822
IE,20940,2128
IE,20940,25441
IE,15169,25441
IE,16509,25441
IE,22822,25441
IE,15169,29644
IE,16509,29644
IE,20940,29644
IE,20940,31122
IE,10310,31122
IE,1273,31122
IE,31122,8001
IE,34245,47720
IE,15169,35226
IE,20940,35226
IE,20940,41073
IE,15169,41073
IE,16509,41073
IE,15169,61194
IE,16509,61194
IE,20940,61194
IE,196737,20940
IE,15169,196737
IE,29644,35226
IE,29644,34245
IE,29644,49567
IE,29644,39093
IE,29644,39449
IE,29644,31122
IE,29644,39122
IE,31122,35226
IE,31122,34245
IE,31122,39449
IE,31122,39093
IE,31122,49567
IE,34245,35226
IE,34245,39093
IE,34245,39449
IE,34245,39122
IE,34245,47680
IE,35226,39449
IE,35226,39093
IE,35226,49567
IE,39093,39449
IE,39093,49567
IE,3356,39449
IE,39449,49567
