CC,Source,Target
IL,5580,62112
IL,174,196828
IL,198484,3356
IL,198484,3549
IL,198893,3257
IL,198893,3491
IL,174,198949
IL,198949,3257
IL,198949,22822
IL,199270,3356
IL,174,199391
IL,199391,3356
IL,199391,3549
IL,199391,6461
IL,15830,199391
IL,199391,29838
IL,174,201833
IL,174,202102
IL,202102,3356
IL,202102,3549
IL,12849,1680
IL,50463,8551
IL,22822,8551
IL,10310,8551
IL,378,9116
IL,12849,13414
IL,10310,12849
IL,57731,9304
IL,12400,8551
